TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
ElBlastoTr2,2025-08-22,12:38:29.184,47.99017,-81.85088,1234.1,47.95308,-81.80946,2444.7,3,21,-21,88,0x03,28,2,15,7,-116,-113,16914.45,1212.599,16957.711,84.773,71%,4.071,3.694,5670,807,0,774,5133,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:30.202,47.99015,-81.85087,1230.9,47.95308,-81.80936,2423.2,3,20,-21,82,0x03,28,1,18,5,-116,-121,16920.08,1194.347,16962.035,84.801,72%,4.084,3.695,5671,808,0,775,5134,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:32.182,47.99015,-81.85087,1230.9,47.95310,-81.80924,2378.3,3,11,-23,40,0x03,28,1,20,3,-107,-118,16931.17,1149.449,16970.006,239.159,67%,4.084,3.694,5673,809,0,776,5135,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:33.231,47.99015,-81.85087,1230.9,47.95313,-81.80921,2354.0,3,15,-24,25,0x03,28,0,22,2,-109,-112,16928.02,1125.190,16965.242,189.936,67%,4.068,3.696,5674,810,0,777,5136,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:34.192,47.99015,-81.85087,1230.9,47.95318,-81.80918,2329.9,3,20,-23,21,0x03,28,4,17,3,-105,-117,16917.33,1101.024,16952.988,300.837,69%,4.068,3.695,5675,811,0,778,5137,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:35.180,47.99015,-81.85087,1230.9,47.95323,-81.80915,2306.2,3,23,-24,17,0x03,28,2,18,5,-103,-109,16906.96,1077.389,16941.126,378.500,71%,4.086,3.694,5676,812,0,779,5138,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:37.222,47.99015,-81.85087,1230.9,47.95338,-81.80907,2258.1,3,34,-23,21,0x03,28,2,18,4,-104,-123,16874.10,1029.275,16905.341,336.683,69%,4.076,3.694,5678,814,0,780,5140,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:38.183,47.99015,-81.85087,1230.9,47.95346,-81.80902,2235.0,3,31,-22,21,0x03,28,2,18,2,-110,-108,16859.57,1006.155,16889.449,168.596,71%,4.076,3.697,5679,815,0,781,5141,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:39.200,47.99015,-81.85087,1230.9,47.95356,-81.80898,2211.6,3,31,-24,22,0x03,28,2,16,7,-116,-112,16836.92,982.776,16865.463,84.385,72%,4.079,3.694,5680,816,0,782,5142,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:40.191,47.99015,-81.85087,1230.9,47.95364,-81.80892,2188.0,3,28,-23,21,0x03,28,2,17,5,-106,-130,16821.89,959.144,16849.100,266.609,69%,4.079,3.698,5681,817,0,783,5142,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:41.184,47.99015,-81.85087,1230.9,47.95369,-81.80888,2164.6,3,26,-23,23,0x03,27,1,18,5,-104,-110,16813.77,935.709,16839.676,335.479,69%,4.076,3.692,5682,818,0,784,5143,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:42.201,47.99015,-81.85087,1230.9,47.95377,-81.80884,2140.6,3,27,-24,23,0x03,28,3,13,7,-108,-109,16798.07,911.742,16822.684,211.475,69%,4.076,3.694,5683,819,0,785,5144,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:43.192,47.99015,-81.85087,1230.9,47.95384,-81.80878,2115.5,3,30,-25,24,0x03,28,2,16,7,-105,-111,16783.19,886.638,16806.481,298.452,70%,4.076,3.695,5684,820,0,786,5145,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:44.182,47.99015,-81.85087,1230.9,47.95392,-81.80873,2090.8,3,35,-24,26,0x03,28,1,18,6,-118,-111,16769.84,861.919,16791.874,66.762,71%,4.082,3.697,5685,821,0,787,5146,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:45.201,47.99015,-81.85087,1230.9,47.95402,-81.80865,2066.8,3,39,-24,30,0x03,28,2,18,5,-115,-124,16751.44,837.920,16772.285,94.200,71%,4.082,3.694,5686,822,0,788,5147,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:46.190,47.99015,-81.85087,1230.9,47.95410,-81.80856,2043.2,3,44,-23,35,0x03,28,2,19,3,-110,-120,16743.64,814.364,16763.330,167.436,71%,4.080,3.695,5687,823,0,789,5148,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:47.182,47.99015,-81.85087,1230.9,47.95420,-81.80845,2019.7,3,47,-23,38,0x03,28,1,16,7,-112,-115,16731.63,790.820,16750.207,132.904,71%,4.080,3.694,5688,824,0,790,5149,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:48.231,47.99015,-81.85087,1230.9,47.95430,-81.80832,1995.1,3,48,-25,42,0x03,28,2,14,9,-113,-115,16721.59,766.214,16739.046,118.380,71%,4.081,3.697,5689,825,0,791,5150,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:49.192,47.99015,-81.85087,1230.9,47.95441,-81.80818,1970.3,3,48,-24,47,0x03,28,3,17,5,-114,-117,16713.63,741.490,16729.984,105.456,71%,4.081,3.693,5690,826,0,792,5151,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:50.182,47.99015,-81.85087,1230.9,47.95448,-81.80803,1946.7,3,46,-23,52,0x03,28,2,19,2,-114,-117,16714.54,717.799,16729.857,105.462,71%,4.074,3.696,5691,827,0,793,5152,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:51.201,47.99015,-81.85087,1230.9,47.95456,-81.80787,1923.4,3,46,-23,56,0x03,28,3,18,2,-114,-117,16716.74,694.580,16731.077,105.475,71%,4.074,3.693,5692,828,0,794,5153,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:52.193,47.99015,-81.85087,1230.9,47.95461,-81.80770,1900.6,3,48,-22,64,0x03,28,3,17,5,-111,-116,16728.33,671.788,16741.734,149.091,74%,4.074,3.694,5693,829,0,795,5154,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:53.182,47.99015,-81.85087,1230.9,47.95466,-81.80753,1878.7,3,47,-22,69,0x03,28,2,19,4,-116,-114,16741.84,649.803,16754.362,83.908,77%,4.069,3.693,5694,830,0,796,5155,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:54.201,47.99015,-81.85087,1230.9,47.95471,-81.80734,1856.9,3,46,-21,73,0x03,28,2,19,3,-113,-117,16755.75,628.032,16767.437,118.622,78%,4.069,3.693,5695,831,0,797,5156,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:55.192,47.99015,-81.85087,1230.9,47.95474,-81.80715,1835.3,3,46,-20,75,0x03,28,3,18,4,-111,-117,16777.10,606.493,16787.988,149.526,78%,4.067,3.694,5696,832,0,798,5157,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:56.181,47.99015,-81.85087,1230.9,47.95477,-81.80698,1815.3,3,44,-19,78,0x03,28,1,21,2,-112,-115,16798.29,586.431,16808.455,133.434,80%,4.067,3.696,5697,833,0,799,5158,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:57.231,47.99015,-81.85087,1230.9,47.95479,-81.80680,1795.9,3,40,-19,80,0x03,28,1,18,6,-106,-122,16818.11,567.031,16827.593,266.549,82%,4.079,3.694,5698,834,0,800,5159,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:58.191,47.99015,-81.85087,1230.9,47.95481,-81.80664,1776.1,3,38,-19,82,0x03,28,1,17,5,-115,-111,16835.93,547.205,16844.758,94.675,82%,4.079,3.695,5699,835,0,801,5160,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:59.182,47.99015,-81.85087,1230.9,47.95481,-81.80649,1755.8,3,37,-20,84,0x03,28,1,19,5,-107,-117,16859.77,526.906,16867.933,238.151,83%,4.076,3.695,5700,836,0,802,5161,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:39:00.230,47.99015,-81.85087,1230.9,47.95484,-81.80634,1736.3,3,37,-19,85,0x03,28,0,17,7,-108,-113,16876.48,507.490,16884.050,212.462,84%,4.076,3.697,5701,837,0,803,5162,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:39:01.193,47.99015,-81.85087,1230.9,47.95484,-81.80618,1717.4,3,40,-19,83,0x03,28,2,15,6,-113,-111,16901.43,488.537,16908.432,119.653,87%,4.080,3.696,5702,838,0,804,5163,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:39:02.212,47.99015,-81.85087,1230.9,47.95487,-81.80601,1697.7,3,45,-20,79,0x03,28,2,17,5,-118,-115,16922.19,468.882,16928.631,67.368,90%,4.080,3.696,5703,839,0,805,5164,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:39:03.202,47.99015,-81.85087,1230.9,47.95489,-81.80582,1676.7,3,48,-21,78,0x03,28,3,18,4,-115,-120,16945.19,447.841,16951.054,95.290,91%,4.081,3.694,5704,840,0,806,5165,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:39:05.181,47.99015,-81.85087,1230.9,47.95497,-81.80541,1633.4,3,52,-20,69,0x03,28,2,16,6,-120,-123,16987.72,404.548,16992.488,53.720,87%,4.081,3.694,5706,842,0,807,5167,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:39:06.200,47.99015,-81.85087,1230.9,47.95502,-81.80522,1612.4,3,52,-22,63,0x03,28,2,16,5,-120,-123,17005.00,383.530,17009.275,53.775,84%,4.083,3.694,5707,843,0,808,5167,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:39:08.182,47.99015,-81.85087,1230.9,47.95517,-81.80487,1567.4,3,49,-22,49,0x03,28,2,18,5,-115,-128,17018.44,338.573,17021.768,95.702,78%,4.083,3.695,5709,844,0,809,5168,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:39:09.201,47.99015,-81.85087,1230.9,47.95525,-81.80473,1545.5,3,45,-21,39,0x03,28,2,16,5,-114,-122,17019.35,316.601,17022.254,107.385,78%,4.083,3.695,5710,845,0,810,5169,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:39:11.182,47.99015,-81.85087,1230.9,47.95546,-81.80458,1507.8,3,31,-19,20,0x03,27,4,16,3,-117,-120,16989.20,278.908,16991.459,75.888,72%,4.080,3.693,5712,846,0,811,5170,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:39:12.201,47.99015,-81.85087,1230.9,47.95551,-81.80454,1488.4,3,24,-19,14,0x03,28,2,18,5,-116,-117,16980.69,259.521,16982.639,85.105,72%,4.077,3.697,5713,847,0,812,5171,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:39:13.192,47.99015,-81.85087,1230.9,47.95559,-81.80453,1468.5,3,18,-18,14,0x03,28,2,17,4,-117,-119,16962.88,239.613,16964.544,75.770,72%,4.077,3.695,5714,848,0,813,5172,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
